size,graph,idx,gw_solution,gw_val,opt_solution,opt_val,optimal,ar,worst_val,num_cuts
16,gnp5w,9,2805,13.562537758105186,21899_43636,13.568843841552734,False,0.9997400322490656,-10.688332,40
16,gnp5w,10,6163,10.525696620503396,6163_59372,10.525697708129885,True,0.999999959136049,-16.090096,40
16,gnp5w,11,7634,13.094408620560966,7634_57901,13.09440803527832,True,1.0,-16.498066,40
16,gnp5w,12,16192,10.273802471048043,16192_49343,10.273802757263184,True,0.9999999873276464,-12.311989,40
16,gnp5w,13,3572,14.64033723969335,3572_61963,14.640337944030762,True,0.9999999755520648,-14.169351,40
16,gnp5w,14,6415,9.83947097437438,6415_59120,9.839471817016602,True,0.9999999701025416,-18.344938,40
16,gnp5w,15,3234,9.230011463829047,3234_62301,9.230010986328123,True,1.0,-22.685583,40
16,gnp5w,16,11861,19.4326753543979,11861_53674,19.432674407958984,True,1.0,-11.540365,40
16,gnp5w,17,20203,6.302784191453007,20203_45332,6.302783966064453,True,1.0,-19.456804,40
16,gnp5w,18,26093,11.783321437792283,26093_39442,11.783320426940918,True,1.0,-18.95628,40
16,gnp5w,19,9906,8.998766217583976,9906_55629,8.99876594543457,True,1.0,-17.180622,40
16,gnp5w,20,5029,25.64316924395226,5029_60506,25.643169403076172,True,0.999999994832587,-5.1505575,40
16,gnp5w,21,118,10.680036201647011,118_65417,10.680036544799805,True,0.999999983434422,-10.034773,40
16,gnp5w,22,1114,6.04868825755527,1114_64421,6.048689365386963,True,0.9999999526648028,-17.355284,40
16,gnp5w,23,20878,12.748170075167168,20878_44657,12.748170852661133,True,0.9999999720638202,-15.082906,40
16,gnp5w,24,14319,8.083977256326833,19088_46447,8.462958335876465,False,0.9864620872180696,-19.531097,40
16,gnp5w,25,32056,11.702513952763884,23077_42458,11.811357498168944,False,0.9944714893690147,-7.876322,40
16,gnp5w,26,13047,7.341392131264431,13047_52488,7.341392040252685,True,1.0,-19.488935,40
16,gnp5w,27,28978,16.059520794576343,28978_36557,16.059520721435547,True,1.0,-6.544271,40
16,gnp5w,28,8184,9.670178492242416,8184_57351,9.670177459716797,True,1.0,-19.65298,40
16,gnp5w,29,10362,14.059562630277089,10362_55173,14.059562683105469,True,0.999999997869248,-10.733741,40
16,gnp5w,30,29629,16.73789780931937,29629_35906,16.737897872924805,True,0.999999997733855,-11.3297825,40
16,gnp5w,31,1721,12.52679112780162,1721_63814,12.526790618896484,True,1.0,-17.675777,40
16,gnp5w,32,12866,15.445438974073,12866_52669,15.445438385009766,True,1.0,-13.451035,40
16,gnp5w,33,19809,17.279386736772338,19809_45726,17.279386520385742,True,1.0,-5.9413066,40
16,gnp5w,34,18093,6.895470993001643,18093_47442,6.895471096038818,True,0.9999999953823272,-15.418188,40
16,gnp5w,35,24582,10.763057024246702,24582_40953,10.763056755065918,True,1.0,-16.65652,40
16,gnp5w,36,13417,16.83136174689539,15451_50084,16.870513916015625,False,0.9986001067636446,-11.097454,40
16,gnp5w,37,30689,8.305272004507302,30689_34846,8.305273056030273,True,0.9999999578523684,-16.643293,40
16,gnp5w,38,22269,16.643654449099238,22269_43266,16.643653869628906,True,1.0,-12.410391,40
16,gnp5w,39,17193,15.653999754814464,17193_48342,15.654001235961914,True,0.9999999511466148,-14.664214,40
16,gnp5w,40,20277,15.438415276738125,20277_45258,15.43841552734375,True,0.9999999909418864,-12.22801,40
16,gnp5w,41,29516,15.375481760409295,29516_36019,15.375480651855469,True,1.0,-13.337583,40
16,gnp5w,42,30162,14.108113757269184,30162_35373,14.108113288879396,True,1.0,-12.002835,40
16,gnp5w,43,30806,18.722625992448844,30806_34729,18.722625732421875,True,1.0,-9.162348,40
16,gnp5w,44,1390,11.542534401547414,1390_64145,11.54253387451172,True,1.0,-14.115459,40
16,gnp5w,45,28828,8.60082483000228,28828_36707,8.600824356079102,True,1.0,-20.42176,40
16,gnp5w,46,14457,12.394703159935627,14457_51078,12.394702911376951,True,1.0,-12.4706335,40
16,gnp5w,47,15930,15.942051339420097,15930_49605,15.94205093383789,True,1.0,-8.381844,40
16,gnp1w,0,26144,6.2260648731067825,26144_39391,6.226065158843994,True,0.9999999715209144,-3.8071647,40
16,gnp1w,1,21072,6.9536195565654735,21072_44463,6.953619003295898,True,1.0,-9.501573,40
16,gnp1w,2,511,6.61150492400996,511_65024,6.611504554748535,True,1.0,-4.933361,40
16,gnp1w,3,18019,5.668628725740792,18019_47516,5.668628215789795,True,1.0,-5.4502406,40
16,gnp1w,4,11682,3.893423482992621,11682_53853,3.893423318862915,True,1.0,-6.548771,40
16,gnp1w,5,5887,6.788447250365655,5887_59648,6.788447380065918,True,0.9999999864210544,-2.7631235,40
16,gnp1w,6,23275,9.31615883152504,23275_42260,9.316158294677734,True,1.0,-2.5566812,40
16,gnp1w,7,15798,6.070551930821065,15798_49737,6.070551872253418,True,1.0,-10.190884,40
16,gnp1w,8,5026,10.141157828163504,5026_60509,10.141158103942873,True,0.9999999805107912,-4.0092044,40
16,gnp1w,9,10419,3.2322737458865127,10419_55116,3.232273817062378,True,0.9999999941629558,-8.961546,40
16,gnp1w,10,11248,8.940275611413416,11248_54287,8.940275192260742,True,1.0,-4.9549384,40
16,gnp1w,11,5475,7.8739089370057505,5475_60060,7.873908519744873,True,1.0,-8.668844,40
16,gnp1w,12,24593,6.869045601739343,24593_40942,6.869045734405518,True,0.9999999912983856,-8.377111,40
16,gnp1w,13,9800,7.652398766742624,9800_55735,7.652399063110352,True,0.9999999790768284,-6.512171,40
16,gnp1w,14,13868,10.712453975930844,13868_51667,10.712453842163086,True,1.0,-2.5575762,40
16,gnp1w,15,21166,8.746098335901648,21166_44369,8.746097564697266,True,1.0,-3.676937,40
16,gnp1w,16,3167,10.532196976707356,3167_62368,10.532196998596191,True,0.9999999984419804,-3.5169427,40
16,gnp1w,17,30978,8.343212842848907,30978_34557,8.343213081359863,True,0.9999999818732834,-4.814766,40
16,gnp1w,18,22145,5.079685561911487,22145_43390,5.079685688018799,True,0.9999999903824068,-8.032463,40
16,gnp1w,19,23239,4.852916365697894,23239_42296,4.852916240692139,True,1.0,-14.21913,40
16,gnp1w,20,10504,6.396710927767819,10504_55031,6.3967108726501465,True,1.0,-5.5436134,40
16,gnp1w,21,31839,6.332326049113706,31839_33696,6.3323259353637695,True,1.0,-7.049833,40
16,gnp1w,22,30288,7.771787747417056,30288_35247,7.771788120269775,True,0.999999976465985,-8.071353,40
16,gnp1w,23,24507,4.958754767927456,8520_57015,5.060085296630859,False,0.993214335370904,-9.872944,40
16,gnp1w,24,23579,8.2057981929443,23579_41956,8.205798149108887,True,1.0,-6.162307,40
16,gnp1w,25,25189,10.375748228694002,25189_40346,10.37574863433838,True,0.9999999790360768,-8.973892,40
16,gnp1w,26,32574,1.8876963482874167,32574_32961,1.8876960277557373,True,1.0,-8.849426,40
16,gnp1w,27,19751,8.695315866514814,19751_45784,8.69531536102295,True,1.0,-9.832329,40
16,gnp1w,28,11521,10.164408894992976,11521_54014,10.164409637451172,True,0.999999934788702,-1.2210131,40
16,gnp1w,29,22077,7.328551061964772,24084_41451,7.334508419036865,False,0.9995251144278048,-5.210318,40
16,gnp1w,30,30549,9.36595888535226,30549_34986,9.365958213806152,True,1.0,-4.217122,40
16,gnp1w,31,1053,2.023102897832165,1053_64482,2.0231029987335205,True,0.9999999908897846,-9.052525,40
16,gnp1w,32,3305,7.751904098009797,3305_62230,7.751904487609863,True,0.9999999798062982,-11.541243,40
16,gnp1w,33,14615,6.230961057713765,14615_50920,6.230960845947266,True,1.0,-3.9985638,40
16,gnp1w,34,401,3.233212942933465,401_65134,3.23321270942688,True,1.0,-8.487158,40
16,gnp1w,35,11190,7.11461461494384,11190_54345,7.114614486694336,True,1.0,-7.2620144,40
16,gnp1w,36,15527,8.475895907458437,15527_50008,8.475895881652832,True,1.0,-4.6632967,40
16,gnp1w,37,20789,6.936799950134998,20789_44746,6.936800003051758,True,0.9999999960635448,-6.505944,40
16,gnp1w,38,7186,6.855349418012055,7186_58349,6.855349540710449,True,0.9999999892841318,-4.5948095,40
16,gnp1w,39,17085,8.827621572218884,17085_48450,8.827620506286621,True,1.0,-7.273762,40
16,gnp1w,40,29270,10.545476722823253,29270_36265,10.545475959777832,True,1.0,-6.569772,40
16,gnp1w,41,31808,5.134547772441196,31808_33727,5.134547233581543,True,1.0,-9.130531,40
16,gnp1w,42,4989,10.089101668452177,4989_60546,10.089102745056152,True,0.9999999308344756,-5.476513,40
16,gnp1w,43,2754,5.413531862880825,2754_62781,5.413531303405762,True,1.0,-7.5203114,40
16,gnp1w,44,28185,7.003126653066503,28185_37350,7.00312614440918,True,1.0,-4.1710196,40
16,gnp1w,45,16281,7.196544891599553,16281_49254,7.196545124053955,True,0.9999999858947682,-9.283468,40
16,gnp1w,46,23876,5.580700634839483,23876_41659,5.580700874328613,True,0.9999999811350924,-7.114253,40
16,gnp1w,47,1514,6.306589353334624,1514_64021,6.306589603424072,True,0.9999999827637608,-8.202924,40
16,gnp2w,0,11879,13.693809983310352,11879_53656,13.693809509277344,True,1.0,-4.5576406,40
16,gnp2w,1,7364,6.6656147780866455,7364_58171,6.665614604949951,True,1.0,-12.473488,40
16,gnp2w,2,14359,4.405379000261467,14359_51176,4.405378818511963,True,1.0,-9.137737,40
16,gnp2w,3,20191,6.400462201012532,20191_45344,6.4004621505737305,True,1.0,-10.716111,40
16,gnp2w,4,20725,8.075831359117284,20725_44810,8.075831413269043,True,0.9999999959371624,-5.252725,40
16,gnp2w,5,22289,10.759313190016398,22289_43246,10.759312629699709,True,1.0,-7.764678,40
16,gnp2w,6,18941,6.544468041470843,18941_46594,6.544467926025391,True,1.0,-8.590369,40
16,gnp2w,7,28820,7.394823113354896,28820_36715,7.394823551177979,True,0.999999966722653,-5.761967,40
16,gnp2w,8,20942,9.51912925997269,20942_44593,9.519128799438477,True,1.0,-2.5651367,40
16,gnp2w,9,4243,8.39957786808385,4243_61292,8.399577140808105,True,1.0,-12.189382,40
16,gnp2w,10,28801,4.145850320337404,28801_36734,4.145850658416748,True,0.9999999782283652,-11.382581,40
16,gnp2w,11,6816,7.364492481497507,6816_58719,7.364491939544678,True,1.0,-9.503724,40
16,gnp2w,12,10026,3.8211491286104984,10026_55509,3.8211498260498047,True,0.9999999603417496,-13.765085,40
16,gnp2w,13,23591,9.241211345160352,6665_58870,9.585674285888672,False,0.9801075971375588,-7.730632,40
16,gnp2w,14,3569,8.877845077912028,3569_61966,8.877845764160156,True,0.9999999631691197,-9.754566,40
16,gnp2w,15,11648,12.070298036410914,11648_53887,12.07029914855957,True,0.99999995392933,-12.069759,40
16,gnp2w,16,8542,6.838697593567218,8542_56993,6.83869743347168,True,1.0,-7.219078,40
16,gnp2w,17,9803,2.842170471669455,9803_55732,2.842170238494873,True,1.0,-13.536028,40
16,gnp2w,18,25563,3.7662875450452376,25563_39972,3.766287326812744,True,1.0,-10.529903,40
16,gnp2w,19,22706,17.98438756131162,22706_42829,17.98438835144043,True,0.999999966691736,-5.7373166,40
16,gnp2w,20,3454,9.659771799925135,3452_62083,9.913541793823242,False,0.986465390841318,-8.836168,40
16,gnp2w,21,2182,7.174463481938641,2182_63353,7.174463272094727,True,1.0,-9.4738035,40
16,gnp2w,22,10995,6.119322784322221,10995_54540,6.119322776794434,True,1.0,-6.2901616,40
16,gnp2w,23,25112,10.662727760153263,25112_40423,10.662728309631348,True,0.999999969974438,-7.6376147,40
16,gnp2w,24,9056,6.986496425069152,9056_56479,6.986496448516846,True,0.9999999983810052,-7.4963756,40
16,gnp2w,25,24779,7.987777396936982,24779_40756,7.987777233123779,True,1.0,-10.50776,40
16,gnp2w,26,27585,14.33538494139933,27585_37950,14.3353853225708,True,0.9999999815609538,-6.336588,40
16,gnp2w,27,16818,8.246388391962457,16818_48717,8.24638843536377,True,0.9999999974198508,-8.574853,40
16,gnp2w,28,29148,7.428042112960636,29148_36387,7.428041934967041,True,1.0,-12.12226,40
16,gnp2w,29,20252,11.400057925937933,20252_45283,11.400057792663574,True,1.0,-10.27638,40
16,gnp2w,30,17319,7.646367694589993,17319_48216,7.646367073059082,True,1.0,-7.539689,40
16,gnp2w,31,6135,6.812808858236463,6135_59400,6.812808513641357,True,1.0,-6.198256,40
16,gnp2w,32,4653,2.858740902596732,4653_60882,2.858741044998169,True,0.9999999895793688,-10.806596,40
16,gnp2w,33,663,3.9748858461166487,663_64872,3.974886417388916,True,0.9999999552659852,-8.795536,40
16,gnp2w,34,15293,7.586197656354241,15293_50242,7.586197853088379,True,0.9999999907160768,-13.604643,40
16,gnp2w,35,31818,9.670683339055351,31818_33717,9.670682907104492,True,1.0,-10.329948,40
16,gnp2w,36,1021,10.577642376973252,1021_64514,10.577642440795898,True,0.9999999960599476,-5.620784,40
16,gnp2w,37,24497,5.8149120790674935,24497_41038,5.814911842346191,True,1.0,-13.68441,40
16,gnp2w,38,13520,5.977115978822974,13520_52015,5.977116107940674,True,0.9999999913264188,-8.909203,40
16,gnp2w,39,25799,7.336689990195861,25799_39736,7.336690425872803,True,0.9999999687127814,-6.588387,40
16,gnp2w,40,18457,9.238246248940236,18457_47078,9.23824691772461,True,0.999999962759417,-8.720236,40
16,gnp2w,41,10910,6.252033940983408,10910_54625,6.2520341873168945,True,0.9999999823502904,-7.704767,40
16,gnp2w,42,7554,8.631019998520912,7554_57981,8.631019592285156,True,1.0,-5.134267,40
16,gnp2w,43,12198,8.49876273726414,12198_53337,8.498763084411621,True,0.9999999814027922,-10.167882,40
16,gnp2w,44,12001,11.279459690772232,12001_53534,11.279459953308104,True,0.9999999885130048,-11.575592,40
16,gnp2w,45,22180,8.034989165194391,22180_43355,8.034989356994629,True,0.9999999859420922,-5.608594,40
16,gnp2w,46,21146,14.458704322859116,21146_44389,14.458703994750977,True,1.0,-3.922247,40
16,gnp2w,47,23866,12.758293987143308,23866_41669,12.758295059204102,True,0.9999999278589872,-2.1023335,40
16,gnp3w,0,28224,9.364247147314977,28224_37311,9.364248275756836,True,0.999999947797542,-12.252394,40
16,gnp3w,1,875,13.63306317760284,1899_63636,13.633163452148438,False,0.9999949274754784,-6.1350102,40
16,gnp3w,2,29054,6.122644653524809,29054_36481,6.122644424438477,True,1.0,-12.210652,40
16,gnp3w,3,18249,18.992479607481112,18249_47286,18.99247932434082,True,1.0,-5.765609,40
16,gnp3w,4,18587,14.082095819962245,18587_46948,14.082096099853516,True,0.9999999875747584,-8.443926,40
16,gnp3w,5,7016,12.346551471814166,7016_58519,12.346551895141602,True,0.9999999765372144,-5.6959534,40
16,gnp3w,6,26506,10.143518700563378,26506_39029,10.143518447875977,True,1.0,-7.698163,40
16,gnp3w,7,5834,12.586798251275887,5834_59701,12.586798667907717,True,0.999999975590704,-4.4817734,40
16,gnp3w,8,27514,6.771937041529583,27514_38021,6.771937370300293,True,0.9999999798843084,-9.572055,40
16,gnp3w,9,130,4.964230919697949,130_65405,4.964231491088867,True,0.9999999795203202,-22.936152,40
16,gnp3w,10,24973,7.056743979535778,24973_40562,7.056744575500488,True,0.999999971450104,-13.817752,40
16,gnp3w,11,3306,15.916088936058568,3306_62229,15.91609001159668,True,0.9999999626982384,-12.91735,40
16,gnp3w,12,22442,6.754113034940773,22442_43093,6.75411319732666,True,0.9999999911888552,-11.675488,40
16,gnp3w,13,19534,15.373560591516746,19534_46001,15.373560905456545,True,0.9999999872091504,-9.170532,40
16,gnp3w,14,14069,12.257842139408382,14069_51466,12.257843017578123,True,0.9999999569865518,-8.158324,40
16,gnp3w,15,30089,3.10784488525951,30089_35446,3.107844352722168,True,1.0,-14.933593,40
16,gnp3w,16,20374,6.997777175028958,20374_45161,6.997777938842773,True,0.9999999706191725,-18.999237,40
16,gnp3w,17,28419,11.856080528797827,28419_37116,11.856080055236816,True,1.0,-5.656188,40
16,gnp3w,18,27308,9.61643996004149,27308_38227,9.616440773010254,True,0.999999968563158,-16.243942,40
16,gnp3w,19,10492,15.155696795316285,10748_54787,15.26750946044922,False,0.995241592160754,-8.230406,40
16,gnp3w,20,11983,6.85092147048251,11983_53552,6.850921630859375,True,0.999999989214072,-8.018162,40
16,gnp3w,21,30794,11.488952015306385,30794_34741,11.48895263671875,True,0.9999999720198828,-10.720117,40
16,gnp3w,22,24769,9.59112424452282,24769_40766,9.591124534606934,True,0.9999999869095318,-12.568825,40
16,gnp3w,23,12855,8.004968638272352,12855_52680,8.004968643188477,True,0.999999999728324,-10.090582,40
16,gnp3w,24,1499,9.941767355735571,1499_64036,9.941766738891602,True,1.0,-7.525828,40
16,gnp3w,25,16891,10.489085205112133,16891_48644,10.489084243774414,True,1.0,-11.729985,40
16,gnp3w,26,15769,12.695522405946376,15769_49766,12.69552230834961,True,1.0,-9.44359,40
16,gnp3w,27,22656,8.999910627678224,22656_42879,8.999910354614258,True,1.0,-12.239305,40
16,gnp3w,28,29358,7.295412403613573,29358_36177,7.295413017272949,True,0.9999999591898548,-7.741519,40
16,gnp3w,29,26663,8.384015676089483,26663_38872,8.384016036987305,True,0.9999999808107064,-10.423233,40
16,gnp3w,30,27521,9.324333807241638,27521_38014,9.324333190917969,True,1.0,-9.976421,40
16,gnp3w,31,9161,14.250065184999656,9161_56374,14.250064849853516,True,1.0,-6.3616495,40
16,gnp3w,32,28056,11.743975146097778,27608_37927,11.80474853515625,False,0.9969415858127616,-8.066134,40
16,gnp3w,33,8715,6.756632506427275,8715_56820,6.7566328048706055,True,0.99999998362431,-11.468146,40
16,gnp3w,34,25001,10.237375009175128,25001_40534,10.237374305725098,True,1.0,-13.67071,40
16,gnp3w,35,12723,7.026580407894626,12703_52832,7.060527801513672,False,0.9977231226646986,-7.8491,40
16,gnp3w,36,15005,21.444712073600424,15005_50530,21.444713592529297,True,0.9999999402625748,-3.9820414,40
16,gnp3w,37,19744,8.931987211629508,19744_45791,8.931987762451172,True,0.9999999717586858,-10.572121,40
16,gnp3w,38,13046,9.149390854260336,13046_52489,9.149391174316406,True,0.9999999870734876,-15.61027,40
16,gnp3w,39,32352,8.064630540116694,26043_39492,8.090150833129883,False,0.9987560741478152,-12.425777,40
16,gnp3w,40,5413,12.9685736962645,5413_60122,12.968572616577148,True,1.0,-9.530319,40
16,gnp3w,41,3596,13.559264856924326,3596_61939,13.55926513671875,True,0.9999999889330712,-11.722765,40
16,gnp3w,42,21623,10.24265697793587,21623_43912,10.242656707763672,True,1.0,-8.288677,40
16,gnp3w,43,13874,21.287063751488752,13874_51661,21.287063598632812,True,1.0,-3.1312933,40
16,gnp3w,44,8258,5.0609795500343555,8258_57277,5.060979843139648,True,0.999999985785779,-15.559587,40
16,gnp3w,45,4226,5.384412338787618,4226_61309,5.384411811828613,True,1.0,-12.735134,40
16,gnp3w,46,14117,7.455271652372004,14117_51418,7.455271244049072,True,1.0,-11.897234,40
16,gnp3w,47,21053,11.307187573525884,21053_44482,11.307188034057615,True,0.9999999771336624,-8.8329735,40
16,gnp4w,0,20861,5.122164709702567,20861_44674,5.122164249420166,True,1.0,-14.502674,40
16,gnp4w,1,14299,13.186498699229308,14299_51236,13.18649959564209,True,0.9999999734557676,-20.58403,40
16,gnp4w,2,17689,17.18975148592791,17689_47846,17.18975067138672,True,1.0,-6.080717,40
16,gnp4w,3,8097,10.969861653697862,8097_57438,10.96986198425293,True,0.9999999874808222,-15.434034,40
16,gnp4w,4,12685,12.287958374324248,12685_52850,12.287958145141602,True,1.0,-12.882264,40
16,gnp4w,5,18868,8.883473509099419,18868_46667,8.883472442626953,True,1.0,-14.195752,40
16,gnp4w,6,20184,16.619989657540234,20184_45351,16.6199893951416,True,1.0,-9.956537,40
16,gnp4w,7,5922,16.552142987082902,5922_59613,16.552143096923828,True,0.9999999962021192,-12.369494,40
16,gnp4w,8,25431,10.669610798090607,25431_40104,10.669610977172852,True,0.9999999934956396,-16.863033,40
16,gnp4w,9,26872,13.073116704042617,26872_38663,13.073116302490234,True,1.0,-5.234233,40
16,gnp4w,10,27531,13.001784648283571,27531_38004,13.001784324645996,True,1.0,-8.026812,40
16,gnp4w,11,10718,10.91821853226529,30241_35294,11.16807746887207,False,0.9890127437302688,-11.572717,40
16,gnp4w,12,22294,4.190306439609865,22294_43241,4.190306186676025,True,1.0,-20.085238,40
16,gnp4w,13,17379,18.40232615852875,17379_48156,18.402326583862305,True,0.9999999852103568,-10.356552,40
16,gnp4w,14,12376,11.524800212305292,12312_53223,11.705751419067385,False,0.993290255143989,-15.262667,40
16,gnp4w,15,8978,5.829982749150383,11057_54478,6.230604648590088,False,0.9818552764395884,-15.848646,40
16,gnp4w,16,1428,8.029255547542448,1428_64107,8.029254913330078,True,1.0,-20.083975,40
16,gnp4w,17,7397,17.161833390167878,7397_58138,17.161834716796875,True,0.9999999522514392,-10.621809,40
16,gnp4w,18,8486,10.947832774207058,8486_57049,10.947833061218262,True,0.9999999884797016,-13.965689,40
16,gnp4w,19,194,8.895617322201886,194_65341,8.895618438720703,True,0.9999999590469264,-18.367752,40
16,gnp4w,20,30592,17.993015506027007,30592_34943,17.99301528930664,True,1.0,-9.403799,40
16,gnp4w,21,3378,6.918663672122583,3378_62157,6.91866397857666,True,0.9999999880277342,-18.678335,40
16,gnp4w,22,2603,13.946675645171371,2603_62932,13.94667625427246,True,0.9999999815872256,-19.133677,40
16,gnp4w,23,15020,15.411442359067406,15020_50515,15.411442756652832,True,0.9999999829863394,-7.957157,40
16,gnp4w,24,17551,22.729787696424037,17551_47984,22.729785919189453,True,1.0,-10.937053,40
16,gnp4w,25,29595,11.644167511904037,31643_33892,11.947345733642578,False,0.9903649804074424,-19.518934,40
16,gnp4w,26,11249,21.71203567723206,11249_54286,21.712034225463867,True,1.0,-11.212748,40
16,gnp4w,27,29032,19.19266119459527,29032_36503,19.19266128540039,True,0.9999999963747134,-5.8550453,40
16,gnp4w,28,4553,11.652836128047046,4553_60982,11.652837753295898,True,0.9999999375040952,-14.352848,40
16,gnp4w,29,418,15.007153751808564,418_65117,15.007153511047363,True,1.0,-8.406096,40
16,gnp4w,30,3424,11.027316893990749,3424_62111,11.027316093444824,True,1.0,-13.773909,40
16,gnp4w,31,28523,5.566851168145771,28523_37012,5.5668511390686035,True,1.0,-19.31589,40
16,gnp4w,32,14584,10.942329122672724,14584_50951,10.942328453063965,True,1.0,-12.934524,40
16,gnp4w,33,2854,9.891508115770185,2854_62681,9.891508102416992,True,1.0,-10.993447,40
16,gnp4w,34,31526,13.774534355884986,31526_34009,13.774534225463867,True,1.0,-12.232655,40
16,gnp4w,35,1763,7.935962767079753,1763_63772,7.935962677001953,True,1.0,-11.890179,40
16,gnp4w,36,18719,9.1950074092751,18719_46816,9.19500732421875,True,1.0,-11.204231,40
16,gnp4w,37,21507,20.738137302802784,21507_44028,20.738136291503903,True,1.0,-11.199894,40
16,gnp4w,38,26280,13.274283776890794,26280_39255,13.274284362792969,True,0.9999999739259948,-9.196455,40
16,gnp4w,39,20840,15.11750694462593,20840_44695,15.117506980895996,True,0.99999999858904,-10.588439,40
16,gnp4w,40,15691,9.734456366950756,15691_49844,9.734456062316896,True,1.0,-13.015577,40
16,gnp4w,41,26812,9.352959463902645,26812_38723,9.352959632873535,True,0.9999999928744212,-14.360327,40
16,gnp4w,42,25402,9.097383119262894,25402_40133,9.097383499145508,True,0.99999998469944,-15.730637,40
16,gnp4w,43,18268,7.498385492458413,18268_47267,7.498385429382324,True,1.0,-20.231644,40
16,gnp4w,44,7970,19.886994879914464,7970_57565,19.88699531555176,True,0.999999983499268,-6.514094,40
16,gnp4w,45,14541,6.06912781681423,30925_34610,6.089919090270996,False,0.999119657348042,-17.527332,40
16,gnp4w,46,18753,11.399458218894436,18753_46782,11.399458885192873,True,0.9999999741181932,-14.344433,40
16,gnp4w,47,30061,11.662443919825202,30061_35474,11.662443161010742,True,1.0,-11.483419,40
16,gnp6w,0,27526,21.491385206457025,27526_38009,21.491384506225582,True,1.0,-9.835094,40
16,gnp6w,1,21735,7.710202388549909,21735_43800,7.710202217102051,True,1.0,-19.378288,40
16,gnp6w,2,3379,14.701219941337447,3379_62156,14.701220512390137,True,0.9999999829113412,-18.715836,40
16,gnp6w,3,26519,19.148483908448092,26519_39016,19.148483276367188,True,1.0,-9.4260025,40
16,gnp6w,4,31272,13.19802313683985,31272_34263,13.19802474975586,True,0.999999938672504,-13.102022,40
16,gnp6w,5,9038,11.996215441746516,9038_56497,11.9962158203125,True,0.9999999873344292,-17.893158,40
16,gnp6w,6,23444,6.418565604361069,23444_42091,6.4185662269592285,True,0.9999999781390904,-22.061409,40
16,gnp6w,7,15830,11.007178980688144,15830_49705,11.007179260253906,True,0.9999999904999616,-18.420677,40
16,gnp6w,8,25793,22.782173790936827,25793_39742,22.78217315673828,True,1.0,-3.6860476,40
16,gnp6w,9,20870,21.30566129038653,20870_44665,21.305660247802734,True,1.0,-15.277882,40
16,gnp6w,10,16605,20.700087533476346,16477_49058,21.077791213989254,False,0.9878939708740704,-10.121843,40
16,gnp6w,11,11220,12.608229139694126,11220_54315,12.60822868347168,True,1.0,-12.536625,40
16,gnp6w,12,24188,10.25610807242245,24188_41347,10.256107330322266,True,1.0,-25.48989,40
16,gnp6w,13,9230,21.103570659202816,9230_56305,21.10357093811035,True,0.9999999915853478,-12.041891,40
16,gnp6w,14,20353,14.771261449821711,20353_45182,14.771262168884276,True,0.9999999764435326,-15.753797,40
16,gnp6w,15,3003,12.26414628541063,3003_62532,12.26414680480957,True,0.999999979899553,-13.576022,40
16,gnp6w,16,25020,11.920189761009514,25020_40515,11.920188903808594,True,1.0,-19.47295,40
16,gnp6w,17,21026,14.075237016145008,21026_44509,14.075237274169922,True,0.9999999920562124,-18.406109,40
16,gnp6w,18,26643,26.288641854019865,26643_38892,26.28864288330078,True,0.9999999720823473,-10.579819,40
16,gnp6w,19,2617,17.728305418232758,2617_62918,17.72830581665039,True,0.9999999888443812,-17.98622,40
16,gnp6w,20,10916,10.54329499188254,10916_54619,10.543294906616213,True,1.0,-16.056885,40
16,gnp6w,21,19447,9.857880308798409,19447_46088,9.857879638671877,True,1.0,-15.387268,40
16,gnp6w,22,5531,19.13553304373511,5531_60004,19.135534286499023,True,0.9999999642825308,-15.658754,40
16,gnp6w,23,19547,14.0917606078686,19547_45988,14.091760635375977,True,0.9999999990291468,-14.241442,40
16,gnp6w,24,21555,16.298076016730047,21555_43980,16.298076629638672,True,0.9999999788013356,-12.614529,40
16,gnp6w,25,14722,15.572951425635235,14722_50813,15.572951316833496,True,1.0,-18.153894,40
16,gnp6w,26,19758,11.858691681559373,19758_45777,11.858692169189451,True,0.9999999844841202,-19.569115,40
16,gnp6w,27,13650,14.2988874627775,13650_51885,14.2988862991333,True,1.0,-20.036285,40
16,gnp6w,28,30823,13.116799495063177,30823_34712,13.116798400878906,True,1.0,-18.736195,40
16,gnp6w,29,30374,16.523944937468094,30374_35161,16.523944854736328,True,1.0,-15.727187,40
16,gnp6w,30,18015,13.27596765561398,18015_47520,13.27596664428711,True,1.0,-15.616719,40
16,gnp6w,31,6716,12.14856022473661,6780_58755,12.275096893310549,False,0.9962480540686356,-21.450514,40
16,gnp6w,32,2905,12.284617619828122,2905_62630,12.28461742401123,True,1.0,-16.750301,40
16,gnp6w,33,15171,9.233999394658662,15171_50364,9.234000205993652,True,0.999999973917082,-21.87199,40
16,gnp6w,34,3722,13.52514852586314,3722_61813,13.525148391723633,True,1.0,-18.648743,40
16,gnp6w,35,11308,11.835912213365695,11308_54227,11.835912704467772,True,0.999999983951673,-18.765537,40
16,gnp6w,36,3905,10.48065113769922,19264_46271,11.175633430480955,False,0.975684512171318,-17.406244,40
16,gnp6w,37,9278,11.796466437115177,9278_56257,11.796466827392578,True,0.9999999878681682,-20.373234,40
16,gnp6w,38,3816,18.750563920057907,3816_61719,18.75056266784668,True,1.0,-17.24856,40
